unique_id,title,cluster
ID_752,xxe separate guidelines xmlreader saxparser documentparser,256
ID_753,xxe avoid false positive secure features set,411
ID_754,fix links descriptions,282
ID_755,cipherwithnointegritydetector throws exception algorithm cipher lookups,91
ID_756,jdo query potential injections,404
ID_757,jdo persistencemanager potential injections,404
ID_758,hibernate restrictions api potential injections,420
ID_759,unsafe instructions iteration,32
ID_760,tag release,92
ID_761,sql injection jpa entitymanager createnativequery checked,493
ID_762,improve taint analysis avoid sql injection detected stringbuilder used,493
ID_763,bad hexa conversion detector seems issues unconditionalvaluederefanalysis run later,457
ID_764,parent pom referenced published maven central,384
ID_765,findbugs security plugin,499
ID_766,nullpointerexception badhexadecimalconversiondetector java,294
ID_767,securitytests run kubernetes,235
ID_768,add nohusky tag brakeman scans,181
ID_769,add title huskycivulnerability new integration defectdojo,308
ID_770,error starting huskyci api container,377
ID_771,add capabilities scan terraform scripts,116
ID_772,update security tests container images huskyci file ignore script,352
ID_773,list security tests end analysis,352
ID_774,add timeout huskyci security tests,348
ID_775,npm audit prod ignoring dev dependency vulnerabilities,49
ID_776,gitleaks takes long finish,391
ID_777,make docker registry configurable,235
ID_778,scan pipfile,293
ID_779,add nohusky tag gitleaks,181
ID_780,make timeout configurable,219
ID_781,integrate huskyci relational db,55
ID_782,add openid connect authentication,219
ID_783,add nohusky tag gosec,181
ID_784,add huskyci false positive tag nohusky bandit,181
ID_785,add stats route consumed huskyci dashboard,308
ID_786,add yarn audit securitytest,14
ID_787,create new route add client logic get huskyci api address,308
ID_788,make securitytests run parallel,235
ID_789,use qualitative severity rating scale cvss huskycivulnerabilities,365
ID_790,create new field analysis struct vulnerabilities,244
ID_791,add npm audit security test huskyci,348
ID_792,update mongodb internaldepurl changes,394
ID_794,add project info huskyci client json output,308
ID_795,increase client tick time check analysis finished,371
ID_796,edit public huskyci containers use security tools version tags,352
ID_797,force huskyci add securitytest config mongodb every time starts,150
ID_798,add container version container struct,352
ID_799,huskyci stopped working properly javascript repositories container update,352
ID_800,docker compose version issues error running make run client ubuntu,235
ID_802,start building huskyci front end consume database metrics,352
ID_803,retirejs container npm install internal dependencies,370
ID_804,could unmarshal retirejsoutput n p package json found,96
ID_805,could unmarshal safetyoutput invalid character e looking beginning value,76
ID_806,huskyci client tries access viper config file,371
ID_807,review inputs creating new security test post securitytest,348
ID_808,client showing low vulns issues found gosec,272
ID_809,bug one queries mongodb causing fields securitytest overwritten database,420
ID_810,huskyci error could unmarshal gosecoutput,212
ID_811,sending request huskyci invalid character looking beginning value,76
ID_812,configure retirejs ignore dev dependencies,370
ID_814,add infer huskyci scan c c objective c java,491
ID_815,enry must set analysis result passed finishing,352
ID_816,huskyci client output could verbose,308
ID_817,review function failing sometimes check dockerapi,365
ID_818,add graylog docker compose,383
ID_819,refact coutput add another field like coutputanalysis,223
ID_821,status set timedout improperly,323
ID_822,error waiting container finish retirejs,253
ID_823,huskyci could send email security team starting finishing analysis,352
ID_824,safety output unmarshall issues,408
ID_825,safety security test able find requirements txt project root directory,49
ID_826,huskyci enry container heavy,352
ID_827,glbgelf deps error installing huskyci,377
ID_829,run one security test language,153
ID_830,brakeman go parsing error instead warning,100
ID_831,add safety security test huskyci,348
ID_832,dockerpullimage repository name must canonical,341
ID_833,find package github com globocom glbgelf,265
ID_834,add retirejs security test,348
ID_836,add authentication huskyci,62
ID_837,error waiting container finish analysing python projects,253
ID_838,reduce security tests docker images size,383
ID_839,include new test server go check images inside dockerapi,383
ID_840,remove hackday hardcoded passwords dev folder,61
ID_841,could optional git cloning repositories via ssh inside containers security tests,352
ID_842,requests docker api must know use https client auth,308
ID_843,https huskyci api,308
ID_844,verify image exists get image exist,383
ID_846,securitytests must git clone current branch master branch,377
ID_847,status analysis stated improperly timedout,323
ID_848,avoid connecting mongodb every time huskydb go function called,150
ID_849,git cloning private repository without permission checked,449
ID_850,url received git repository,315
ID_851,include dockers cmd auth command git clone private repositories,405
ID_852,readoutput api go could return stderr well,469
ID_853,container logs coming different outputs refactor,45
ID_854,use dependency management tool vendoring packages,402
ID_856,add validation function check services required starting husky,365
ID_857,implement log system huksy,240
ID_858,add yaml configuration file store husky configuration,155
ID_859,add return statement analysis go,469
ID_860,unmarshall error gas go snap plugin collector docker git,212
ID_861,handle errors properly scanning empty repository,496
ID_862,analysis go response missing location header,365
ID_863,golang go git unmarshall error invalid character x string literal,212
ID_864,error update mongodb step enry go,288
ID_866,dockerrun could stored inside new file,273
ID_867,create husky client downloaded executed ci,182
ID_868,store number analysis done scanning enry,349
ID_869,create new collection store dockers infrastructure info,474
ID_870,get stack offset error reported dumbmethods nullmethodssubdetector,387
ID_871,unhandled event loop exception opening bug filter configuration dialog,397
ID_872,unused field reported due assumed reflection,191
ID_873,lots error analysis,265
ID_874,throws method throws clause basic exception false positive super class,44
ID_875,false positive throws method throws clause throwable,44
ID_876,exception get stack offset,387
ID_877,false positive ssd use instance lock shared static data,400
ID_878,findoverridablemethodcall visitbootstrapmethods bootstrapmethods contains invisible u b character,127
ID_879,release address cve,162
ID_880,spotbugs ant produce xml anymore,259
ID_881,main xml longer xml,259
ID_882,false negative rule es comparing strings eq,450
ID_883,signature check fail eclipse plugins install eclipse oomph,145
ID_884,buginfoview use background style browser regression eclipse,117
ID_885,schema target namespace,268
ID_886,terminating spotbugs jobs eclipse results error dialog,189
ID_887,warnings switch table reported eclipse,259
ID_888,gradlew eclipse generates broken spotbugs spotbugs classpath file,145
ID_889,sarif report missing physical location information,153
ID_890,spotbugs reports vr unresolvable reference code compiled java,154
ID_891,spotbugs v maven plugin java lang noclassdeffounderror org dom j documentexception,189
ID_892,noclassdeffounderror gradle project,412
ID_893,spotbugs release eclipse plugin misses spotbugs jar,189
ID_894,java lang illegalargumentexception opcodestack constanttoint,294
ID_895,apache commons lang dependency conflict,439
ID_896,report generation still fails using spotbugs gradle plugin,145
ID_897,latest eclipse plugin functional,145
ID_898,analyser fails javax persistence entity,330
ID_899,could generate html output xpathexception beta,481
ID_900,generate html transformerconfigurationexception,481
ID_901,java lang illegalargumentexception true,72
ID_902,compilation errors spotbugs eclipse projects,145
ID_903,enhanced xml options recognized textui mode,423
ID_904,findbugs plugin sonarqube version causing error,189
ID_905,problem object new string foo,149
ID_906,try resources java triggers rcn warnings,443
ID_907,error processing kotlin number used comparable,227
ID_908,sourcefilter work full file path,19
ID_909,potential npe test harness core,250
ID_910,need io close closeable io close autocloseable,73
ID_911,spotbugs ant ant dependency wrong scope,259
